"file","series","year","severity","check","detail"
"northamerica/mexico/mexi004.rwl","269092",1790,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1790 but the ID continues; a 10-year gap separates the two blocks"
"northamerica/mexico/mexi014.rwl","271041",1722,"accepted practice","interior year gap","10 year(s) missing (1722-1883); read.tucson fills these with 0"
"northamerica/mexico/mexi014.rwl","271043",1742,"accepted practice","interior year gap","5 year(s) missing (1742-1883); read.tucson fills these with 0"
"northamerica/mexico/mexi014.rwl","271141",1810,"accepted practice","interior year gap","70 year(s) missing (1810-1879); read.tucson fills these with 0"
"northamerica/mexico/mexi014.rwl","271142",1800,"accepted practice","interior year gap","30 year(s) missing (1800-1829); read.tucson fills these with 0"
"northamerica/mexico/mexi014.rwl","271231",1872,"accepted practice","interior year gap","38 year(s) missing (1872-1909); read.tucson fills these with 0"
"northamerica/mexico/mexi014.rwl","271232",1871,"accepted practice","interior year gap","29 year(s) missing (1871-1899); read.tucson fills these with 0"
"northamerica/mexico/mexi014.rwl","271251",1825,"accepted practice","interior year gap","36 year(s) missing (1825-1860); read.tucson fills these with 0"
"northamerica/mexico/mexi014.rwl","271041",1720,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1720 but the ID continues; a 2-year gap separates the two blocks"
"northamerica/mexico/mexi014.rwl","271043",1740,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1740 but the ID continues; a 3-year gap separates the two blocks"
"northamerica/mexico/mexi014.rwl","271231",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 39-year gap separates the two blocks"
"northamerica/mexico/mexi014.rwl","271232",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 30-year gap separates the two blocks"
"northamerica/mexico/mexi014.rwl","271251",1820,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 37-year gap separates the two blocks"
"northamerica/mexico/mexi057.rwl","TUT24B",1746,"accepted practice","interior year gap","15 year(s) missing (1746-1760); read.tucson fills these with 0"
"northamerica/mexico/mexi057.rwl","TUT37D",1728,"accepted practice","interior year gap","3 year(s) missing (1728-1730); read.tucson fills these with 0"
"northamerica/mexico/mexi057.rwl","TUT24B",1740,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1740 but the ID continues; a 16-year gap separates the two blocks"
"northamerica/mexico/mexi057.rwl","TUT37D",1720,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1720 but the ID continues; a 4-year gap separates the two blocks"
"northamerica/mexico/mexi080.rwl","CVS22B",1920,"accepted practice","interior year gap","5 year(s) missing (1920-1924); read.tucson fills these with 0"
"northamerica/usa/ak020.rwl","CV18NN",1877,"accepted practice","interior year gap","33 year(s) missing (1877-1909); read.tucson fills these with 0"
"northamerica/usa/ak020.rwl","CV18NN",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 34-year gap separates the two blocks"
"northamerica/usa/ak024.rwl","RG51NE",1753,"accepted practice","interior year gap","116 year(s) missing (1753-1868); read.tucson fills these with 0"
"northamerica/usa/ak024.rwl","RG51NE",1750,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1750 but the ID continues; a 117-year gap separates the two blocks"
"northamerica/usa/ak025.rwl","TB02NW",1646,"accepted practice","interior year gap","23 year(s) missing (1646-1668); read.tucson fills these with 0"
"northamerica/usa/ak025.rwl","TB02NW",1640,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1640 but the ID continues; a 24-year gap separates the two blocks"
"northamerica/usa/ak027.rwl","TP56W",1880,"accepted practice","interior year gap","1 year(s) missing (1880-1880); read.tucson fills these with 0"
"northamerica/usa/ak027.rwl","TP66NW",1938,"accepted practice","interior year gap","1 year(s) missing (1938-1938); read.tucson fills these with 0"
"northamerica/usa/ak027.rwl","TP56W",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 2-year gap separates the two blocks"
"northamerica/usa/ak027.rwl","TP66NW",1930,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1930 but the ID continues; a 2-year gap separates the two blocks"
"northamerica/usa/ak028.rwl","WC23NE",1675,"accepted practice","interior year gap","4 year(s) missing (1675-1678); read.tucson fills these with 0"
"northamerica/usa/ak028.rwl","WC30SE",1665,"accepted practice","interior year gap","5 year(s) missing (1665-1669); read.tucson fills these with 0"
"northamerica/usa/ak028.rwl","WC23NE",1670,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1670 but the ID continues; a 5-year gap separates the two blocks"
"northamerica/usa/ak028.rwl","WC30SE",1660,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1660 but the ID continues; a 6-year gap separates the two blocks"
"northamerica/usa/ak029.rwl","WS12SW",1873,"accepted practice","interior year gap","8 year(s) missing (1873-1880); read.tucson fills these with 0"
"northamerica/usa/ak029.rwl","WS12SW",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 9-year gap separates the two blocks"
"northamerica/usa/ak075.rwl","HH19N",1838,"accepted practice","interior year gap","15 year(s) missing (1838-1852); read.tucson fills these with 0"
"northamerica/usa/ak075.rwl","HH19N",1830,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1830 but the ID continues; a 16-year gap separates the two blocks"
"northamerica/usa/ak076.rwl","CA4NW",1917,"accepted practice","interior year gap","7 year(s) missing (1917-1923); read.tucson fills these with 0"
"northamerica/usa/ak076.rwl","CA4NW",1910,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1910 but the ID continues; a 8-year gap separates the two blocks"
"northamerica/usa/ak095.rwl","LT052B",1149,"accepted practice","interior year gap","11 year(s) missing (1149-1159); read.tucson fills these with 0"
"northamerica/usa/ak095.rwl","LT052B",1140,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1140 but the ID continues; a 12-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","CV18NN",1877,"accepted practice","interior year gap","33 year(s) missing (1877-1909); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","EL26SW",1629,"accepted practice","interior year gap","6 year(s) missing (1629-1634); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","EL34NE",1915,"accepted practice","interior year gap","3 year(s) missing (1915-1917); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","EL3SW",1910,"accepted practice","interior year gap","1 year(s) missing (1910-1910); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","EL46SE",1891,"accepted practice","interior year gap","7 year(s) missing (1891-1897); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","EL8NE",1887,"accepted practice","interior year gap","5 year(s) missing (1887-1891); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","LT052B",1149,"accepted practice","interior year gap","11 year(s) missing (1149-1159); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","RG51NE",1753,"accepted practice","interior year gap","116 year(s) missing (1753-1868); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","TB02NW",1646,"accepted practice","interior year gap","23 year(s) missing (1646-1668); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","WS12SW",1873,"accepted practice","interior year gap","8 year(s) missing (1873-1880); read.tucson fills these with 0"
"northamerica/usa/ak096.rwl","CV18NN",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 34-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","EL26SW",1620,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1620 but the ID continues; a 7-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","EL34NE",1910,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1910 but the ID continues; a 4-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","EL3SW",1900,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1900 but the ID continues; a 2-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","EL46SE",1890,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1890 but the ID continues; a 8-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","EL8NE",1880,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1880 but the ID continues; a 6-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","LT052B",1140,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1140 but the ID continues; a 12-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","RG51NE",1750,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1750 but the ID continues; a 117-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","TB02NW",1640,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1640 but the ID continues; a 24-year gap separates the two blocks"
"northamerica/usa/ak096.rwl","WS12SW",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 9-year gap separates the two blocks"
"northamerica/usa/ak112.rwl","RG51NE",1753,"accepted practice","interior year gap","116 year(s) missing (1753-1868); read.tucson fills these with 0"
"northamerica/usa/ak112.rwl","TB02NW",1646,"accepted practice","interior year gap","23 year(s) missing (1646-1668); read.tucson fills these with 0"
"northamerica/usa/ak112.rwl","WS12SW",1873,"accepted practice","interior year gap","8 year(s) missing (1873-1880); read.tucson fills these with 0"
"northamerica/usa/ak112.rwl","RG51NE",1750,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1750 but the ID continues; a 117-year gap separates the two blocks"
"northamerica/usa/ak112.rwl","TB02NW",1640,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1640 but the ID continues; a 24-year gap separates the two blocks"
"northamerica/usa/ak112.rwl","WS12SW",1870,"accepted practice","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 9-year gap separates the two blocks"
"northamerica/usa/ak115.rwl","HB24B.se",1851,"accepted practice","interior year gap","24 year(s) missing (1851-1874); read.tucson fills these with 0"
